,title,pos,neg,ratingValue,bestRating,rate
1024,"['Нижче', 'середнього']","['Центр', 'міста', 'Поруч', 'із', 'зупинками', 'громадського', 'транспорту', 'ринком', 'і', 'продуктовими', 'магазинами']","['Я', 'зупинявся', 'у', 'SATA', 'минулого', 'року', 'коли', 'гостьовий', 'дім', 'тільки', 'почав', 'працювати', 'Тоді', 'було', 'все', 'супер', 'Однак', 'цього', 'разу', 'я', 'був', 'розчарований', 'У', 'двомісному', 'номері', 'постійно', 'була', 'висока', 'вологість', 'користуватись', 'кондиціонером', 'було', 'не', 'можливо', 'оскільки', 'при', 'включенні', 'з', 'нього', 'йшов', 'неприємний', 'запах', 'Судячи', 'з', 'усього', 'фільтр', 'ніколи', 'не', 'чистили', 'Холодильник', 'який', 'стояв', 'у', 'номері', 'не', 'мав', 'двох', 'передніх', 'ніжок', 'Замість', 'цього', 'він', 'стояв', 'на', 'дошці', 'його', 'Покотило', 'і', 'для', 'того', 'щоб', 'відкрити', 'дверцята', 'необхідно', 'було', 'нахилити', 'холодильник', 'назад', 'На', 'другий', 'день', 'проживання', 'у', 'номері', 'був', 'знайдений', 'живий', 'тарган', 'Є', 'відчуття', 'що', 'він', 'приліт', 'з', 'кухні', 'де', 'панує', 'бруд', 'Я', 'бачив', 'як', 'прибиральниця', 'кожен', 'день', 'вимивали', 'кухню', 'однак', 'з', 'такою', 'кількістю', 'гостей', 'мабуть', 'цього', 'не', 'достатньо', 'Багато', 'продуктів', 'на', 'кухні', 'за', '4', 'дні', 'мого', 'перебування', 'жодного', 'разу', 'не', 'змінили', 'своєї', 'локації', 'з', 'чого', 'можна', 'зробити', 'висновок', 'що', 'їх', 'володарі', 'вже', 'давно', 'веселились', 'і', 'їх', 'треба', 'утилізувати', 'але', 'цього', 'не', 'було', 'зроблено', 'За', 'правилами', 'проживання', 'на', 'вході', 'треба', 'знімати', 'вуличне', 'взуття', 'і', 'одягати', 'капці', 'які', 'лежать', 'в', 'корзині', 'біля', 'стійки', 'реєстрації', 'Так', 'от', 'у', 'мене', 'є', 'великі', 'сумніви', 'стосовно', 'гігієнічної', 'такого', 'підходу', 'оскільки', 'я', 'поняття', 'не', 'маю', 'хто', 'їх', 'до', 'мене', 'носив', 'і', 'чи', 'проводили', 'санітарну', 'обробку', 'після', 'попередніх', 'гостей', 'Тепер', 'про', 'персонал', 'Мені', 'потрібно', 'було', 'отримати', 'документи', 'для', 'звітності', 'про', 'що', 'я', 'просив', 'на', 'стійці', 'реєстрації', 'Сказали', 'що', 'повідомлять', 'коли', 'зроблять', 'Ясна', 'річ', 'ніхто', 'не', 'повідомив', 'робили', 'ці', 'документи', 'в', 'моїй', 'присутності', 'На', 'інше', 'моє', 'прохання', 'навіть', 'зробили', 'запис', 'однак', 'за', 'два', 'дні', 'ніхто', 'відповіді', 'не', 'дав', 'Коли', 'я', 'запитав', 'про', 'моє', 'прохання', 'на', 'мене', 'з', 'подивом', 'подивились', 'і', 'сказали', 'що', 'ми', 'нічого', 'не', 'знаємо', 'До', 'того', 'ж', 'на', 'мій', 'погляд', 'працівникам', 'на', 'стійці', 'реєстрації', 'не', 'варто', 'розмовляти', 'з', 'гостями', 'так', 'наче', 'ті', 'їм', 'щось', 'винні', 'оскільки', 'це', 'створює', 'негативний', 'досвід', 'перебування', 'як', 'це', 'було', 'у', 'моєму', 'випадку', 'Загалом', 'цього', 'разу', 'мені', 'дуже', 'не', 'сподобалось', 'проживання', 'у', 'SATA']",5.8,10.0,-1
1025,"['привітний', 'персонал', 'зручне', 'розташування', 'чисто', 'є', 'змінне']","['привітний', 'персонал', 'зручне', 'розташування', 'чисто', 'є', 'змінне', 'взуття', 'рушників', 'фен']","['Кімната', 'під', 'сходами', 'з', 'поганою', 'звукоізоляцією', 'вентиляція', 'в', 'ній', 'теж', 'так', 'собі']",8.3,10.0,0
1026,"['Частенько', 'подорожую', 'і', 'зупиняюсь', 'у', 'хостелі', 'але', 'цей', 'був']","['Частенько', 'подорожую', 'і', 'зупиняюсь', 'у', 'хостелі', 'але', 'цей', 'був', 'найкращим', 'зі', 'всіх', 'в', 'яких', 'довелось', 'побувати', 'привітний', 'та', 'доброзичливий', 'персонал', 'чистота', 'комфорт', 'тематичні', 'кімнати', 'справді', 'все', 'було', 'на', '100']",['Nan'],10.0,10.0,1
1027,"['Співвідношення', 'ціни', 'та', 'якості', 'чистота', 'тиша', 'відчуття', 'особистої', 'території', 'не', 'далеко', 'до', 'центру']","['Ліжко', 'було', 'надзвичайно', 'комфортним', 'білизна', 'була', 'яскраво', 'білою', 'жодних', 'плям', 'запахів', 'навколо', 'ліжка', 'є', 'шторки', 'які', 'повністю', 'закривають', 'ліжко', 'зі', 'всіх', 'сторін']","['Мало', 'місця', 'в', 'душовій', 'кабінці']",10.0,10.0,1
1028,"['один', 'з', 'кращих', 'хостелі', 'в', 'яких', 'жила']","['один', 'з', 'кращих', 'хостелі', 'в', 'яких', 'жила', 'чисто', 'затишно', 'недалеко', 'від', 'центру', 'кухня', 'гарна', 'душових', 'і', 'туалетів', 'вистачає', 'тому', 'черг', 'нема', 'є', 'дворик', 'буду', 'рекомендувати', 'друзям']",['Nan'],9.6,10.0,1
1029,"['Ах', 'Одесса', 'жемчужина', 'у', 'моря']","['Розкішний', 'номер', 'Утьосов', 'білосніжна', 'постіль', 'зручні', 'ліжка', 'чистота', 'тихо', 'До', 'центу', 'пішки', '10', 'хвилин', 'Навпроти', 'готелю', 'автобусна', 'зупинка', 'Тиха', 'вуличка', 'на', 'якій', 'є', 'чудові', 'пекарні', 'та', 'ресторанчики', 'Рекомендую']",['Nan'],10.0,10.0,1
1030,['Рекомендую'],"['Дуже', 'затишно', 'та', 'гарно', 'Чудово', 'розташування', 'привітний', 'персонал']","['Не', 'змінили', 'ліжко', 'І', 'потрібно', 'бути', 'дуже', 'обачним', 'в', 'нас', 'з', 'сушки', 'одягу', 'вкрали', 'речі']",10.0,10.0,1
1031,"['Дуже', 'затишне', 'місце']","['Дуже', 'затишне', 'місце', 'Чисто', 'зручно', 'є', 'все', 'необхідне', 'Приємна', 'атмосфера', 'і', 'чудовий', 'персонал', 'Створені', 'всі', 'умови', 'щоб', 'можна', 'було', 'добре', 'відпочити']","['Треба', 'відремонтувати', 'замок', 'в', 'одній', 'з', 'душевних', 'кімнат', 'на', 'другому', 'поверсі']",10.0,10.0,1
1032,"['Так', 'атмосферної', 'і', 'затишно']","['Так', 'атмосферної', 'і', 'затишно', 'була', 'наче', 'в', 'себе', 'вдома', 'Чистота', 'на', 'вищому', 'рівні', 'зручні', 'ліжка', 'і', 'випрасувані', 'біла', 'постіль', 'кожен', 'має', 'свій', 'власний', 'куток', 'шторки', 'у', 'кожного', 'ліжка', 'закривають', 'від', 'зайвих', 'очей', 'в', 'номері', 'широкі', 'підвіконня', 'з', 'м', 'якими', 'подушками', 'хостел', 'має', 'свій', 'власний', 'малий', 'дворик', 'де', 'класно', 'попити', 'кави', 'чи', 'чаю', 'на', 'свіжому', 'повітрі', 'і', 'покататись', 'з', 'котом', 'Словом', 'круто', 'Наполегливо', 'рекомендую', 'всім']",['Nan'],10.0,10.0,1
1033,"['комфортні', 'умови', 'доступна', 'ціна']","['комфортні', 'умови', 'доступна', 'ціна', 'Є', 'невеличкий', 'двір', 'де', 'можна', 'залишити', 'автомобіль', 'Хороше', 'місцерозташування', 'поруч', 'багато', 'туристичних', ""пам'яток"", 'Також', 'недалеко', 'ринок', 'з', 'усіма', 'необхідними', 'товарами']",['Nan'],10.0,10.0,1
1034,"['Навіть', 'шкода', 'що', 'без', 'критики']","['Прекрасний', ""інтер'єр"", ""обов'язок"", 'загляньте', 'на', 'балкон', 'другого', 'поверху', 'Разом', 'з', 'тим', 'хостел', 'в', 'прекрасному', 'технічному', 'стані', 'Як', 'бонус', 'дружелюбний', 'персонал', 'і', 'хороша', 'система', 'безпеки']","['з', 'мінусів', 'хіба-що', 'відсутність', 'поличок', 'для', 'речей', 'не', 'зручно', 'все', 'складати', 'у', 'кімнатний', 'Вокер']",10.0,10.0,1
