,title,pos,neg,ratingValue,bestRating,rate
491,"['сніданку', 'немає']","['сніданку', 'немає']","['немає', 'сніданку']",7.1,10.0,0
492,['задоволена'],"['Чистота', 'комфорт', 'спокій']","['зовнішня', 'реклама']",10.0,10.0,1
493,"['Співвідношення', 'ціна', 'якість', 'супер']","['Співвідношення', 'ціна', 'якість', 'супер']","['самий', 'центр', 'нові', 'номери', 'хороший', ""інтер'єр"", 'вікна', 'виходять', 'на', 'спальний', 'район']",9.6,10.0,1
494,"['Все', 'чудово']","['Все', 'чудово', 'Чисто', 'привітний', 'персонал', 'тиха', 'вуличка']","['звукоізоляція', 'проблема', 'багатьох', 'готелей']",10.0,10.0,1
495,"['Чисто', 'і', 'просторо']","['Чисто', 'і', 'просторо', 'привітний', 'персонал']","['Так', 'як', 'апартаменти', 'розташовані', 'в', 'новобудові', 'то', 'трохи', 'вішають', 'ремонти', 'але', 'з', '21', 'і', 'до', '9', 'ранку', 'дуже', 'тихо']",9.2,10.0,1
496,"['Дизайн', 'кімнати', 'чистота']","['Дизайн', 'кімнати', 'чистота']",['звукоізоляція'],10.0,10.0,1
497,"['Чудове', 'розміщення', 'нові', 'сучасні', 'номери']","['Чудове', 'розміщення', 'нові', 'сучасні', 'номери']","['Мало', 'меблів', 'хоча', 'б', 'ще', 'один', 'стілець', 'у', 'номері', 'не', 'був', 'би', 'зайвим']",9.2,10.0,1
498,"['Гарний', 'готель', 'близько', 'центра']","['Комфортне', 'ліжко']","['Не', 'працював', 'ліфт']",9.2,10.0,1
499,"['Все', 'супер', 'місце', 'розташування', 'умови', 'комфорт']","['Все', 'супер', 'місце', 'розташування', 'умови', 'комфорт']","['Не', 'сподобалося', 'що', 'готель', 'розділено', 'на', 'частини']",9.2,10.0,1
500,"['Дуже', 'класна', 'локація']","['Дуже', 'класна', 'локація']","['Нажаль', 'поруч', 'ремонти', 'і', 'темно', 'в', ""під'їзді""]",10.0,10.0,1
501,"['поруч', 'парковка', '70', 'грн', 'доба']","['Все', 'новеньке', 'Місцерозташування', 'хороше']","['Будинок', 'ще', 'будується', 'ремонт', 'Ліфт', 'не', 'працює', 'Вигляд', 'з', 'вікна', 'на', 'стіну', 'Кімната', 'не', 'надто', 'простора']",9.2,10.0,1
502,"['Чудовий', 'номер']","['Чудовий', 'номер']","['Дуже', 'погано', 'працює', 'wi', 'fi']",10.0,10.0,1
503,"['Готель', 'новий', 'чистий']","['Готель', 'новий', 'чистий', 'привітний', 'персонал']","['В', 'готелі', 'все', 'ще', 'іде', 'ремонт']",10.0,10.0,1
504,"['Чистий', 'зручний', 'номер', 'наявність', 'холодильника']","['Чистий', 'зручний', 'номер', 'наявність', 'холодильника', 'дуже', 'тепло']","['З', 'Аляскою', 'трохи', 'не', 'зручно', 'підніматись', 'на', '3-тій', 'поверх', 'по', 'сходах']",10.0,10.0,1
505,"['Чистий', 'номер', 'білосніжні', 'рушники', 'і', 'халати']","['Чистий', 'номер', 'білосніжні', 'рушники', 'і', 'халати', 'Чудове', 'обслуговування', 'на', 'рецепції']","['Вид', 'з', 'помешкання', 'але', 'і', 'це', 'не', 'було', 'для', 'нас', 'важливим', 'пунктом']",10.0,10.0,1
506,"['Дуже', 'затишно', 'і', 'гарно']","['Дуже', 'затишно', 'і', 'гарно']","['Був', 'чайник', 'були', 'чашки', 'але', 'не', 'було', 'чаю']",10.0,10.0,1
507,"['Невелика', 'але', 'досить', 'затишна', 'кімната', 'є', 'все', 'необхідне']","['Невелика', 'але', 'досить', 'затишна', 'кімната', 'є', 'все', 'необхідне', 'Дуже', 'задоволена']","['Такого', 'не', 'було']",10.0,10.0,1
508,['Супер'],"['Чиста', 'світла', 'кімната', 'привітний', 'персонал']","['Немає', 'такого']",10.0,10.0,1
509,['Відмінно'],"['А', 'проживання', 'розташування', 'відмінно', 'І', 'кафешки', 'смачна', 'внизу', 'під', 'костелом']","['трішки', 'персонал', 'не', 'уміє', 'вирішувати', 'міні', 'проблеми', 'які', 'трапились', 'пр', 'реєстрації', 'точніше', 'не', 'йшов', 'на', 'зустріч', 'але', 'все', 'владналося']",9.6,10.0,1
510,"['Все', 'круто']","['Все', 'круто', 'Дуже', 'привітні', 'дівчата', 'на', 'рецепції', 'Можна', 'безкоштовно', 'скористатись', 'послугою', 'прасування', 'і', 'камерою', 'схову', 'На', 'кухні', 'теж', 'все', 'є', 'У', 'кімнатах', 'чисто', 'гарне', 'і', 'велике', 'вікно']","['Не', 'сподобалось', 'що', 'в', 'кімнаті', '205', 'погано', 'зачинялися', 'двері', 'коли', 'виходиш', 'І', 'що', 'в', 'блок', 'з', 'цими', 'кімнатами', 'може', 'зайти', 'будь', 'який', 'гість', 'у', 'туалет', 'ванну', 'кімнату', 'А', 'ще', 'у', 'ванній', 'кімнаті', 'варто', 'подивитись', 'на', 'ручки', 'їх', 'потрібно', 'полагодити']",9.6,10.0,1
511,"['Чудова', 'локація', 'чисто', 'привітні', 'працівники']","['Чудова', 'локація', 'чисто', 'привітні', 'працівники']","['У', 'вас', 'була', 'акція', 'коли', 'Букаєв', 'через', 'сайт', 'хостелу', 'а', 'не', 'через', 'Букін', 'то', 'Дріна', 'в', 'подарунок', 'думаю', 'що', 'такий', 'же', 'комплімент', 'доречний', 'і', 'коли', 'приходиш', 'безпосередньо', 'в', 'хостел', 'та', 'Букаєв', 'на', 'місці']",10.0,10.0,1
512,"['Все', 'чудово', 'Наступного', 'разу', 'тільки', 'сюди']","['Хостел', 'паперовий', 'Чистий', 'комфортний', 'ліжка', 'зручні', 'Дуже', 'гарне', 'розташування', 'прямо', 'в', 'центрі', 'на', 'Площі', 'Ринок']","['Єдиний', 'мінус', 'дуже', 'мало', 'посуду', 'на', 'кухні', 'зранку', 'снідали', 'а', 'нас', 'було', '8', 'чоловік', 'і', 'на', 'кухні', 'більш', 'нікого', 'і', 'не', 'вистачало', 'посуду', 'На', 'такий', 'великий', 'хостел', 'потрібно', 'хоча', 'б', 'більше', 'чашок']",10.0,10.0,1
513,"['Найкращий', 'хостел', 'у', 'Львові']","['По', 'перше', 'це', 'центр', 'все', 'поруч', 'як', 'завжди', 'дуже', 'чисто', 'атмосферне', 'місце', 'завжди', 'привабливий', 'персонал', 'який', 'з', 'радістю', 'допоможе', 'Вам', 'А', 'кафе', 'Друзі', 'це', 'щось', 'неймовірно', 'смачно', 'і', 'гарно', 'тераса', 'у', 'вечірній', 'час', 'перетворюється', 'на', 'дуже', 'лаковий', 'кусочок', 'якщо', 'Львів', 'то', 'тільки', 'хостел', 'Dream']","['Все', 'чудово', 'зауважень', 'не', 'маю']",10.0,10.0,1
514,"['Розташування', 'ідеальне', 'персонал', 'на', 'рівні', 'чисті', 'номери', 'з']","['Розташування', 'ідеальне', 'персонал', 'на', 'рівні', 'чисті', 'номери', 'з', 'великими', 'ліжками', 'в', 'мене', 'зріст', 'за', '2', 'метри', 'і', 'ліжко', 'було', 'довше', 'за', 'мене', 'душові', 'кімнати', 'і', 'туалети', 'охайні', 'і', 'їх', 'перманентно', 'чистять', 'є', 'спільна', 'кухня', 'камери', 'схову', 'все', 'це', 'працює', '24', '7', 'А', 'і', 'в', 'кафе', 'смачні', 'сирники', 'на', 'сніданок']","['Все', 'було', 'дуже', 'круто', 'як', 'на', 'формат', 'хостела', 'нічого', 'мабуть', 'не', 'може', 'бути', 'краще']",10.0,10.0,1
